Order_ID,Product,Category,Price,Quantity,Discount,Region,Payment_Mode,Customer_Rating,Sales_Date,,
14491,Tablet,Electronics,39620.72,1,0,South,UPI,2.1,1/15/2023,,
13254,Chair,,63642.3,2,,North,Credit Card,3.3,March 5 2023,,
10881,Laptop,,27524,5,0.1,south,,2.6,,,
10736,Keyboard,Accessories,97935.7,5,0,North,upi,3.6,March 5 2023,,
9409,Phone,,54390.09,7,0.05,West,Credit Card,5.5,1/15/2023,,
14303,,Electronics,87656.87,2,0.1,West,Cash,5,,,
11756,Mouse,,72047.82,6,0.05,NORTH,,4.2,,,
9136,Headphones,Accessories,1214.6,8,ten,West,,4.4,,,
11128,Desk,Accessories,56418.31,8,?,,Cash,2.6,March 5 2023,,
11510,Monitor,Electronics,4467.28,1,0.1,North,UPI,2.9,1/15/2023,,
14300,Desk,,99355.69,12,?,,Debit Card,2.1,1/10/2023,,
11527,Tablet,Furniture,6527.24,13,?,North,Cash,1.4,,,
9801,Mouse,Electronics,84560.25,-2,0.2,East,Debit Card,3.1,,,
13360,Chair,Accessories,78285.08,14,ten,East,Credit Card,2.2,1/15/2023,,
13133,Desk,Electronics,4515.62,9,?,NORTH,Cash,3.3,1/10/2023,,
9532,Monitor,Electronics,13495.16,12,?,North,Credit Card,5.7,1/10/2023,,
11280,Keyboard,Electronics,96438.3,6,0.05,NORTH,Credit Card,1.8,1/15/2023,,
13496,Printer,Accessories,60529.92,2,?,West,Credit Card,1,1/10/2023,,
13053,Laptop,Furniture,11516.98,9,,North,Credit Card,2.8,March 5 2023,,
13413,Keyboard,Electronics,14054.46,4,ten,West,upi,4,1/15/2023,,
12773,Chair,Furniture,2326.33,0,0.2,South,upi,1.4,1/10/2023,,
11572,Tablet,Electronics,82031.24,5,,south,Credit Card,3.3,,,
9539,Monitor,Furniture,65503.39,0,0.2,North,Debit Card,2,,,
11840,Headphones,Accessories,61528,1,0.2,West,Credit Card,5.3,March 5 2023,,
13359,Phone,Furniture,5438.57,5,0.1,North,,5.2,1/15/2023,,
12323,Monitor,Furniture,8086.04,13,?,south,Cash,3.2,March 5 2023,,
12465,Phone,,29969.68,0,ten,West,Credit Card,4.2,1/15/2023,,
14328,Printer,Electronics,59805.33,11,0.2,North,Cash,2.9,1/15/2023,,
9034,Monitor,Furniture,59071.18,0,0.1,South,Credit Card,3.5,,,
14692,Printer,Accessories,19209.52,8,0.05,East,Credit Card,1.4,1/10/2023,,
12052,,Accessories,53049.12,14,0.1,East,Debit Card,2.2,1/15/2023,,
9743,,Accessories,71414.75,-2,0.1,,,2.5,1/15/2023,,
12190,Tablet,Furniture,80654.61,8,ten,,Debit Card,3.6,March 5 2023,,
9903,Printer,Accessories,45120.88,9,0,North,,3.8,,,
14075,Phone,,50069.09,10,0.1,East,Cash,2.1,1/10/2023,,
9262,Headphones,Furniture,68013.96,4,ten,NORTH,Credit Card,2.2,1/15/2023,,
10916,Desk,Electronics,90413.6,1,0.1,East,upi,1.1,March 5 2023,,
12553,Monitor,,65037.66,1,0.2,NORTH,,1.8,1/15/2023,,
13409,Phone,Electronics,45905.68,9,0,south,,3.5,1/10/2023,,
11296,Desk,Furniture,91397.17,2,ten,,Cash,5.3,,,
14909,Laptop,,14135.37,5,?,South,Debit Card,2.9,March 5 2023,,
11738,Mouse,Furniture,47900.36,7,0.1,NORTH,Cash,3.6,1/10/2023,,
11622,Phone,Furniture,27162.78,12,ten,south,UPI,2.6,1/10/2023,,
12378,Tablet,Accessories,98822.06,4,0,,Debit Card,2.5,March 5 2023,,
12688,Chair,Accessories,32675.39,12,0,South,Debit Card,5.3,March 5 2023,,
11169,Monitor,Electronics,-63.5,13,0.1,NORTH,Debit Card,4.2,1/10/2023,,
13800,Monitor,Furniture,37886.83,12,,South,Cash,1.6,1/15/2023,,
9497,Printer,Furniture,9202.66,0,?,North,upi,1.1,,,
10859,,Electronics,42165.73,14,?,NORTH,Debit Card,2.3,1/15/2023,,
13319,Phone,Furniture,15102.31,-1,?,North,UPI,4.6,1/10/2023,,
13432,,Furniture,17349.75,0,0.05,South,Cash,2.3,1/10/2023,,
12616,Desk,Electronics,10231.58,1,?,NORTH,UPI,1.7,March 5 2023,,
13378,,Furniture,49537.8,-2,0.1,East,Credit Card,4.6,1/15/2023,,
9997,Printer,Furniture,54456.58,7,0.1,,Credit Card,5.7,1/10/2023,,
12517,Printer,,82496.77,11,0.1,,Debit Card,1.1,,,
10662,Phone,Furniture,60589.74,14,ten,West,upi,1.8,,,
12611,Headphones,Electronics,88516.97,10,0.05,south,UPI,4,1/15/2023,,
13818,Tablet,Furniture,33968.07,-1,0.05,South,UPI,5.5,,,
11843,Mouse,Furniture,35220.93,6,0,south,,4.3,1/10/2023,,
11081,Chair,Electronics,19334.6,7,ten,West,Cash,4.2,,,
12776,Mouse,Electronics,43563.42,2,0.05,East,Credit Card,1.5,1/10/2023,,
13394,Printer,,26957.57,5,0,North,upi,2.5,,,
9198,Keyboard,Electronics,708.44,12,0,NORTH,Cash,5.1,,,
13658,Phone,Electronics,28328.92,4,0,West,Debit Card,1.8,,,
11063,Mouse,,9918.91,12,,NORTH,Debit Card,4.3,March 5 2023,,
14153,Mouse,Accessories,59743.71,3,0,East,UPI,2.9,1/15/2023,,
13446,Phone,Furniture,51126.82,6,0.05,West,UPI,3.2,March 5 2023,,
10844,Tablet,Electronics,2613.15,13,,North,Debit Card,3.4,,,
9547,Printer,Electronics,35165.81,4,ten,West,Credit Card,5.6,1/15/2023,,
14456,,,28005.68,12,0.1,South,upi,1.9,March 5 2023,,
13929,Phone,,84657.82,10,,East,Debit Card,2.1,March 5 2023,,
9564,Mouse,,28248.79,4,0,,Debit Card,1.3,,,
9694,Desk,,70792.53,13,?,South,upi,3.9,1/10/2023,,
13586,Laptop,Furniture,82522,2,ten,East,Debit Card,4.7,1/15/2023,,
12788,Keyboard,Electronics,32332.83,4,0.2,East,UPI,5.1,March 5 2023,,
14262,Headphones,Electronics,85931.77,4,ten,,Debit Card,4.6,March 5 2023,,
13468,Tablet,Furniture,84880.17,11,0.2,West,Credit Card,3.3,March 5 2023,,
10050,Tablet,,3304.44,7,0,,Debit Card,4.5,1/10/2023,,
12758,Keyboard,Furniture,86078.87,14,0.05,south,upi,4.2,March 5 2023,,
9704,Chair,Furniture,1150.82,7,?,South,UPI,2.4,1/15/2023,,
10332,,Furniture,97241.94,5,,,,5,March 5 2023,,
12549,Phone,Accessories,30683.3,10,0.1,South,Cash,2.6,,,
14016,Headphones,Accessories,75362.65,5,?,,upi,4.9,,,
14689,Monitor,Accessories,47976.91,0,ten,East,upi,5.7,March 5 2023,,
10116,Headphones,Furniture,92958.73,8,,south,,3.9,1/15/2023,,
10399,Laptop,,8846.55,2,0.1,South,upi,2.2,March 5 2023,,
12506,Mouse,Electronics,78790.72,12,0.05,West,Credit Card,1.3,1/15/2023,,
10438,Monitor,Furniture,41142.59,4,0.2,south,,4.3,1/15/2023,,
14712,Desk,Furniture,7065.31,1,,,UPI,1.2,March 5 2023,,
9240,Keyboard,Furniture,32637.02,2,0.1,,UPI,4.4,March 5 2023,,
10158,Mouse,,2014.67,12,ten,North,,1.6,March 5 2023,,
13562,Chair,Accessories,72826.82,12,0,East,,3.9,1/10/2023,,
9455,Monitor,,34430.97,11,0.1,East,,2.2,1/10/2023,,
12302,Chair,,54078.84,14,ten,South,Cash,4.9,1/15/2023,,
12602,Monitor,Accessories,39871.24,9,0,NORTH,,5.8,March 5 2023,,
13300,Monitor,Electronics,14421.57,10,?,,Debit Card,2.1,1/15/2023,,
9105,Desk,Electronics,48366.54,11,,West,Debit Card,5.1,1/10/2023,,
10893,Tablet,,71617.14,11,0.2,south,Debit Card,4.3,,,
9727,Mouse,,32156.6,-1,0.2,south,Debit Card,2.4,,,
12647,Desk,Furniture,4557.45,6,0.1,North,UPI,3.3,1/10/2023,,
13250,Monitor,Furniture,82417.37,3,0,south,,2.4,March 5 2023,,
14691,Monitor,Furniture,40812.43,3,0.1,,upi,5.9,1/10/2023,,
9822,Phone,,36647.23,3,0,NORTH,upi,4.3,March 5 2023,,
12071,Mouse,Accessories,63165.98,0,0,South,,4.5,,,
12473,Headphones,,86693.94,4,,East,Debit Card,3.3,1/10/2023,,
10005,Keyboard,Accessories,61461.42,12,0.2,south,Cash,2.2,1/15/2023,,
9196,Headphones,,5954.51,8,,East,Debit Card,1.6,1/10/2023,,
14249,Phone,,30839.69,-2,0,North,upi,2.5,,,
11599,Headphones,Furniture,37349.79,3,ten,West,Cash,2.9,March 5 2023,,
13126,Desk,Electronics,70214.9,6,ten,south,Cash,1,1/10/2023,,
11728,Monitor,Electronics,36719.64,5,ten,South,Credit Card,1.6,March 5 2023,,
14526,,,86866.82,13,0.05,south,,3.6,1/15/2023,,
12027,Printer,Furniture,36522.48,8,ten,south,Credit Card,1.1,,,
11805,Laptop,Furniture,38747.69,8,0.1,West,upi,1.4,March 5 2023,,
14928,,Furniture,60508.65,7,,South,UPI,5.5,1/15/2023,,
12110,Keyboard,Electronics,67920.06,14,0,West,Cash,5.9,1/10/2023,,
11638,Mouse,Accessories,86083.56,-1,0,south,Cash,3.7,1/10/2023,,
11916,Mouse,Accessories,8479.02,13,0.2,,Cash,3.9,,,
10364,,Accessories,16421.25,6,0,,Cash,2.2,March 5 2023,,
11456,Tablet,Accessories,58508.58,-1,ten,North,upi,2.6,1/10/2023,,
11306,Headphones,Accessories,22573.7,12,0,South,Cash,4.7,,,
9023,Tablet,Electronics,565.98,4,,south,upi,4.6,1/15/2023,,
9636,Printer,Furniture,36621.41,2,0.2,South,UPI,2.8,1/15/2023,,
14519,Mouse,,44460.38,-2,0.1,North,Credit Card,5.6,,,
9430,Printer,,49414.42,0,0.05,,Credit Card,3.5,1/10/2023,,
9720,Printer,,42791.33,11,,south,Credit Card,4.7,,,
13561,Chair,,29844.89,13,,North,Cash,5.3,March 5 2023,,
10678,Keyboard,Furniture,36571.28,4,0,North,Debit Card,4.8,,,
12474,Monitor,Electronics,39571.17,12,0,south,UPI,3.9,1/15/2023,,
11315,Chair,,8537.51,1,,East,upi,4.9,1/10/2023,,
14921,Mouse,Accessories,89556.04,12,,West,Debit Card,1.8,1/10/2023,,
10305,Mouse,Furniture,78311.34,-1,,East,,3.2,March 5 2023,,
12397,Chair,,40072.86,8,0.05,NORTH,Credit Card,4.3,1/15/2023,,
10210,Headphones,Furniture,19914.08,9,?,East,Credit Card,2.6,March 5 2023,,
11147,Tablet,,61503.87,2,,West,Credit Card,2.1,1/10/2023,,
13439,Printer,Furniture,5994.13,9,0,NORTH,,2.6,1/15/2023,,
14361,Monitor,Electronics,56860.03,2,0.2,NORTH,Cash,1.2,1/10/2023,,
11327,Desk,Electronics,12181.95,0,,North,upi,4.3,1/15/2023,,
9619,Headphones,Furniture,25088.93,4,0.05,West,,5,March 5 2023,,
12715,Chair,Electronics,13049.64,11,ten,NORTH,UPI,2.3,March 5 2023,,
12112,Mouse,,5244.72,4,?,West,,4.4,1/15/2023,,
14950,Desk,,39374.53,4,0,NORTH,Debit Card,4.2,March 5 2023,,
14245,Headphones,Accessories,46039.81,8,0,south,Credit Card,5,1/10/2023,,
14373,,Accessories,20095.46,9,ten,East,upi,3.2,March 5 2023,,
12250,,Furniture,99359.06,9,?,East,Credit Card,2.2,,,
13711,Keyboard,,89945.19,3,ten,South,Cash,2.4,,,
13989,Tablet,,69567.21,13,0.2,South,Credit Card,4.8,,,
10932,Printer,Electronics,77403.13,1,0.1,West,Debit Card,4.4,1/10/2023,,
12048,Headphones,,11251.3,-1,0.2,South,upi,5.6,,,
12230,Keyboard,Accessories,75560.49,2,0.1,NORTH,upi,5.7,,,
14650,Phone,,86606.68,7,,south,,1.8,March 5 2023,,
14537,Chair,,87755.05,14,0.1,south,UPI,2.4,March 5 2023,,
14010,Monitor,,61017.63,6,0,North,upi,4.5,1/10/2023,,
14178,,Accessories,27930.49,-1,0.2,,,1.4,March 5 2023,,
14496,,Furniture,19890.47,6,ten,,Credit Card,5.5,1/10/2023,,
9717,Mouse,,13455.96,1,0.2,NORTH,upi,2.5,1/15/2023,,
12823,Tablet,Accessories,94125.05,11,?,South,Debit Card,2.9,1/15/2023,,
11407,Desk,,84394.23,7,0.1,South,,4.1,March 5 2023,,
14966,Mouse,Furniture,53708.22,12,,South,,5.6,1/15/2023,,
13835,Headphones,Accessories,94279.6,7,?,West,Credit Card,1.6,March 5 2023,,
9527,Chair,,1716.14,7,0,South,Cash,4.2,March 5 2023,,
11053,Monitor,Electronics,30553.68,9,0,,Cash,4.6,,,
10657,Laptop,Furniture,51269.74,5,?,,Debit Card,3.8,1/10/2023,,
11318,Mouse,Electronics,63347.64,3,0.05,south,,4.2,1/15/2023,,
10947,Headphones,Accessories,27257.73,11,0.05,North,Cash,2,1/15/2023,,
14204,Laptop,Electronics,7106.93,8,ten,South,UPI,1.3,March 5 2023,,
13671,Desk,Accessories,67577.72,6,,South,Cash,2.6,March 5 2023,,
14060,Mouse,Furniture,37201.31,8,?,South,Cash,5.7,March 5 2023,,
12269,Laptop,Electronics,12126.46,6,?,south,Debit Card,1.3,,,
9524,Keyboard,Furniture,30534.41,-1,0.2,NORTH,upi,4.5,1/15/2023,,
12262,Laptop,Electronics,40626.54,3,0.1,south,Cash,2.4,1/10/2023,,
9910,Keyboard,Accessories,76570.59,12,0.2,East,UPI,5,1/15/2023,,
13384,Phone,Electronics,85111.71,12,0.2,East,UPI,4.6,1/15/2023,,
9503,,Furniture,17754.41,2,?,West,Cash,1.5,,,
9558,Tablet,Accessories,70156.52,6,0,NORTH,,2.7,,,
9124,Mouse,Electronics,88421.98,3,0.05,North,Debit Card,5,1/10/2023,,
10470,Chair,,89359.79,3,0.2,NORTH,Cash,1.2,1/15/2023,,
13620,Headphones,Electronics,7673.59,13,0.05,south,Credit Card,2.1,1/15/2023,,
10284,Monitor,Accessories,35238.99,7,?,South,UPI,1.7,1/15/2023,,
13238,,Accessories,19701.84,12,,East,Cash,5.9,,,
10094,Headphones,Electronics,21913.43,11,0.2,South,upi,4.3,1/10/2023,,
14592,Printer,Electronics,23142.66,7,0.05,West,UPI,1.9,,,
10774,Monitor,,21239.32,0,0.2,West,Credit Card,4.6,,,
10212,Headphones,Accessories,97773.24,11,?,NORTH,Credit Card,1.4,March 5 2023,,
10183,Phone,Accessories,35722.57,1,0.1,south,Credit Card,2,March 5 2023,,
9224,Chair,,61416.08,6,?,NORTH,Credit Card,3.6,1/15/2023,,
14853,Desk,Furniture,97478.86,14,?,North,Debit Card,2.1,,,
10951,,,16466.55,5,0.2,NORTH,,4.1,March 5 2023,,
10040,Printer,Furniture,14931.3,9,0.2,East,,4.7,March 5 2023,,
9428,Mouse,Accessories,18408.84,11,?,West,Credit Card,2.6,,,
14877,Mouse,,98754.17,10,ten,East,upi,2.4,1/10/2023,,
10371,Tablet,Electronics,70217.54,-1,?,South,Cash,4.5,March 5 2023,,
12705,Laptop,Furniture,34160.36,2,,North,Credit Card,5.6,,,
9684,Laptop,,61308.91,2,0.05,south,Debit Card,3.4,1/10/2023,,
9827,Headphones,,71225.74,9,ten,East,UPI,5.3,1/15/2023,,
9632,Printer,Furniture,25849.9,4,0,South,Credit Card,4.7,March 5 2023,,
10241,Phone,Electronics,37487.39,7,0.05,,upi,1.9,1/10/2023,,
11525,Monitor,Electronics,9698.96,5,?,North,Debit Card,2.6,March 5 2023,,
10671,Printer,Accessories,11238.13,13,0.05,South,,2.8,March 5 2023,,
10460,Phone,Electronics,14598.06,11,0.2,North,upi,4.2,March 5 2023,,
10397,Mouse,Furniture,94867.96,6,ten,South,Credit Card,5.4,1/10/2023,,
10277,Headphones,Accessories,83258.52,0,,south,,1.5,March 5 2023,,
12055,Keyboard,Furniture,95573.86,6,0,south,Credit Card,3.7,March 5 2023,,
9745,Chair,Furniture,53696.89,14,,North,upi,2.5,1/15/2023,,
10748,Monitor,,20598.42,10,0,North,Credit Card,1,1/15/2023,,
9167,Headphones,Furniture,2039.1,5,?,North,Cash,4.4,1/15/2023,,
13924,Keyboard,Accessories,32077.68,14,0.1,South,Credit Card,5.6,March 5 2023,,
9141,Printer,,74294.8,2,?,NORTH,Cash,4.7,1/15/2023,,
9804,Mouse,Accessories,51079.92,5,ten,NORTH,Cash,1.1,March 5 2023,,
11008,Monitor,Furniture,19737.6,3,?,North,,3.1,,,
13251,Chair,Accessories,89507.18,12,ten,East,,4.5,1/15/2023,,
13610,Tablet,Furniture,55720.97,1,ten,South,Cash,2.7,,,
11248,Printer,,90989.21,0,0,East,Credit Card,1.7,1/15/2023,,
9454,Headphones,Electronics,20291.15,13,0.05,South,Debit Card,2.3,,,
14963,Monitor,,2949.17,10,?,North,upi,1.4,1/15/2023,,
11712,Laptop,Electronics,68054.45,-2,0,South,upi,3,1/15/2023,,
12846,Printer,Electronics,99716.68,9,?,,Debit Card,2.4,1/10/2023,,
12169,Keyboard,Furniture,35296.37,3,0.2,West,upi,3.1,1/10/2023,,
9440,Mouse,Furniture,1825.43,0,?,East,upi,5.1,March 5 2023,,
13415,Monitor,Electronics,92541.95,-2,0.2,South,Debit Card,4.3,1/15/2023,,
10827,Chair,Furniture,7869.44,14,ten,NORTH,,4.5,1/10/2023,,
14608,Mouse,,25597.65,12,ten,South,Credit Card,2.1,,,
13566,Monitor,Accessories,28755.53,6,0.05,West,Credit Card,5.7,1/15/2023,,
14824,Mouse,Accessories,4175.86,4,0,south,Credit Card,5.5,1/10/2023,,
14550,,Furniture,-114.73,8,?,West,upi,4.8,,,
9984,Headphones,Electronics,2815.45,0,0.1,NORTH,upi,5.4,March 5 2023,,
12682,Chair,,17709.72,9,ten,North,,1.5,1/10/2023,,
10745,Keyboard,Electronics,16473.7,8,ten,NORTH,,5.1,1/15/2023,,
13275,Headphones,,56393.35,-2,0,south,upi,1.7,1/15/2023,,
13876,Phone,Furniture,35254.88,12,,South,Credit Card,4,March 5 2023,,
13479,Desk,,37126.07,13,,south,UPI,4.5,March 5 2023,,
11623,Tablet,Furniture,76752.54,10,0,North,upi,2.9,,,
10842,Headphones,Accessories,76813.37,11,0.1,south,Cash,4.8,,,
11892,Keyboard,,59901.13,1,0.1,South,Debit Card,4.9,1/15/2023,,
12672,Desk,Furniture,84250.98,14,0.2,south,Debit Card,2.9,1/10/2023,,
13395,Laptop,Accessories,69645.63,7,?,West,Credit Card,2.9,1/15/2023,,
9376,Keyboard,Electronics,86391.94,9,0.05,NORTH,UPI,5,1/10/2023,,
9205,Keyboard,Accessories,69888.69,-2,0.1,West,UPI,4.8,March 5 2023,,
11211,,,85067.44,12,,,Debit Card,1.7,1/15/2023,,
11194,Desk,Electronics,46236.91,6,0.1,,upi,5.2,1/15/2023,,
10376,Phone,Electronics,99734.73,11,,West,Cash,1.8,March 5 2023,,
12300,,Electronics,70221.82,6,ten,South,Debit Card,3.8,,,
12636,Monitor,,88579.01,2,,West,Debit Card,5.5,1/10/2023,,
14684,Phone,Electronics,48056.78,0,,,Credit Card,5.2,1/15/2023,,
11831,Mouse,Accessories,3487.14,6,0.2,south,UPI,3.2,March 5 2023,,
11417,Tablet,Accessories,14019.7,13,0,south,Credit Card,1.1,1/15/2023,,
9418,Chair,Furniture,32588.35,1,0.1,,Cash,3.4,1/15/2023,,
9283,Printer,Furniture,31954.5,12,?,NORTH,Cash,4,March 5 2023,,
9871,Mouse,Furniture,73571.33,-1,0,North,Credit Card,3.3,March 5 2023,,
11145,Desk,,16279.38,12,0.05,NORTH,,5.5,March 5 2023,,
12435,Laptop,Accessories,38469.52,14,,South,Credit Card,4.5,1/15/2023,,
9354,Chair,Electronics,50896.38,5,ten,,Debit Card,4.4,March 5 2023,,
13059,Printer,Furniture,5352.83,14,0.2,,Cash,4.8,1/15/2023,,
13083,Laptop,Accessories,53060.21,5,0.05,South,Cash,4.3,1/15/2023,,
14216,Desk,Accessories,29447.5,-2,0.05,West,,2.2,1/15/2023,,
11644,Chair,Electronics,98466.1,8,0.2,North,,2.4,,,
13543,Headphones,,3494.73,8,ten,NORTH,Credit Card,4.5,1/15/2023,,
13773,,Furniture,54151.05,2,ten,North,upi,5.1,,,
13780,Headphones,Electronics,98701.05,13,0.2,East,Cash,3.2,March 5 2023,,
13965,Keyboard,,92991.81,8,0.2,south,Cash,1.5,March 5 2023,,
10596,,Accessories,1450.49,7,0.1,,UPI,3,,,
13778,Laptop,Furniture,34793.12,11,0.05,West,Credit Card,4.7,,,
10469,Mouse,,39292.73,10,,North,Credit Card,5.3,March 5 2023,,
14747,Laptop,,20422.1,7,0.2,South,,2.2,1/15/2023,,
10601,Phone,Furniture,41055.8,13,ten,North,Cash,4.5,1/10/2023,,
14564,Desk,Electronics,28612.81,13,0.05,North,UPI,1.3,1/15/2023,,
11447,Keyboard,,11929.5,9,0,South,UPI,2.9,1/10/2023,,
9458,Chair,Furniture,89420.71,4,ten,North,UPI,4,1/10/2023,,
11023,Monitor,,53152.26,-1,0,East,UPI,2.8,,,
13922,Laptop,Accessories,40696.5,9,0.1,NORTH,,3.2,March 5 2023,,
10638,Monitor,Electronics,86966.54,13,0.2,south,Cash,1.8,,,
11798,Keyboard,Accessories,34583.04,9,0.1,East,,1.4,1/10/2023,,
11842,,Furniture,81237.62,5,,West,,3.7,1/15/2023,,
14558,Laptop,Furniture,50895.26,5,?,South,,5.9,March 5 2023,,
9375,Keyboard,Furniture,14379.29,11,ten,,Debit Card,5.2,1/15/2023,,
12340,Tablet,,67875.95,13,,South,Credit Card,4.8,1/10/2023,,
9883,Monitor,Furniture,40056.98,13,?,North,Cash,5.6,1/15/2023,,
12916,Mouse,Accessories,29310.25,6,0.05,south,upi,2.6,1/15/2023,,
9691,Monitor,,64900.84,0,?,North,UPI,5.3,March 5 2023,,
12882,Chair,,72118.75,13,0.2,south,Cash,5.9,March 5 2023,,
12818,Tablet,Electronics,921.94,-2,?,,UPI,1.4,1/15/2023,,
14597,Chair,Furniture,45248.72,13,?,south,upi,3.2,1/15/2023,,
14787,Printer,Accessories,89463.32,0,0.1,North,Debit Card,5.4,,,
9317,Chair,,99732.13,1,0.1,East,Debit Card,3.5,March 5 2023,,
14832,Tablet,Accessories,55571.34,2,0,West,Credit Card,1.2,1/10/2023,,
13246,Monitor,Furniture,58098.95,6,ten,,UPI,5.5,March 5 2023,,
10902,Headphones,Electronics,18480.32,4,0.05,South,Credit Card,5.3,,,
12790,Tablet,Accessories,45732.8,7,0.2,North,,2.2,1/10/2023,,
9508,Headphones,,82657.08,7,,West,,3.2,1/10/2023,,
14855,,,7997.69,5,0,East,UPI,1.2,1/15/2023,,
14141,Laptop,Furniture,38169.37,-2,0.2,South,UPI,4,1/15/2023,,
11594,Desk,,90139.87,0,ten,South,Cash,3.7,1/10/2023,,
14788,Keyboard,,82161.5,9,ten,West,UPI,4,March 5 2023,,
12173,Laptop,,22638.57,13,0.05,East,Debit Card,3.2,1/10/2023,,
12422,Mouse,,88962.07,4,0.1,,UPI,2.3,,,
12772,Laptop,Accessories,81310.95,3,0.05,West,Cash,4.6,,,
14654,Keyboard,,66008.59,3,ten,,Credit Card,3.6,,,
9754,Laptop,Furniture,28509.05,2,,south,Debit Card,5.2,,,
14211,Printer,,95355.1,5,0.05,East,upi,3.1,1/10/2023,,
10550,,Accessories,67129.5,1,0.2,East,Debit Card,2.8,1/10/2023,,
13987,Desk,Accessories,80463.09,6,0.2,West,Cash,1.8,1/15/2023,,
9125,Keyboard,Furniture,36329.43,9,0.1,East,Cash,5.8,1/15/2023,,
11742,Keyboard,,84170.89,8,?,East,Credit Card,5.8,March 5 2023,,
11174,Laptop,Electronics,43471.43,-1,?,West,upi,1.3,1/15/2023,,
12086,Desk,Accessories,5947.53,12,ten,south,Debit Card,6,1/15/2023,,
10599,Chair,Furniture,-501.23,12,,West,Debit Card,5.9,1/10/2023,,
10502,Monitor,Furniture,72795.15,4,0.05,West,upi,5.9,1/10/2023,,
13422,Tablet,,88116.97,6,0.1,NORTH,Cash,2.6,March 5 2023,,
12353,Chair,Accessories,46161.09,8,ten,NORTH,UPI,2.5,,,
11014,Keyboard,,74657.93,2,,NORTH,Cash,4.6,March 5 2023,,
11713,Tablet,Electronics,45656.67,4,0.1,East,UPI,4.2,1/10/2023,,
12256,Monitor,Electronics,11582.14,10,0.1,West,Credit Card,2.1,March 5 2023,,
12521,Keyboard,Furniture,3314.08,9,?,,,2.5,March 5 2023,,
11684,Mouse,,98469.94,12,0.1,West,upi,3.7,1/10/2023,,
10416,Monitor,Furniture,966.92,3,ten,,Debit Card,5,,,
11886,Chair,Furniture,68169.59,13,0.1,south,Cash,3.7,1/15/2023,,
14218,Monitor,,87344.9,12,0.1,South,UPI,2.6,,,
11555,Desk,Furniture,80796.07,2,,South,Debit Card,2.1,March 5 2023,,
12030,Tablet,,67299.83,0,0.2,North,Credit Card,1.9,1/10/2023,,
11292,,Furniture,47764.34,8,0,West,Credit Card,4.7,1/15/2023,,
10168,Monitor,Electronics,88173.29,5,,south,upi,3.9,,,
10415,Mouse,,71637.02,6,?,North,,2.8,March 5 2023,,
13349,Printer,Furniture,80541.05,14,0.05,East,upi,4.3,1/15/2023,,
14445,Chair,Furniture,36697.99,-1,,West,Debit Card,3.2,1/15/2023,,
9300,Chair,Furniture,54027.79,3,0.2,,UPI,5.4,1/15/2023,,
14471,Mouse,Furniture,11125.66,2,,South,Credit Card,3.4,1/10/2023,,
11685,Keyboard,Electronics,47532.83,3,0.2,south,Cash,3.3,1/10/2023,,
14679,Tablet,Furniture,84486.41,10,0.05,,Cash,4.2,1/15/2023,,
14657,,Furniture,55618.26,5,ten,NORTH,Debit Card,1.2,1/15/2023,,
13062,Mouse,Furniture,35126.88,3,0,West,,3.5,1/10/2023,,
12666,Desk,Furniture,28654.66,1,0.2,North,,3.6,,,
12036,Mouse,,5905.25,1,?,South,UPI,5.6,,,
12980,Headphones,Electronics,41503.58,3,0.2,West,Debit Card,5.8,1/15/2023,,
9862,Headphones,Furniture,73191.6,6,0.05,South,UPI,5.4,,,
13383,Desk,Furniture,4673.69,2,ten,North,Debit Card,2.9,1/10/2023,,
10140,Keyboard,Furniture,45946.73,8,0.2,South,UPI,3.4,,,
13633,Printer,Electronics,9110.43,7,0.1,West,UPI,1.5,March 5 2023,,
9935,Phone,Electronics,9473.83,6,,,upi,1.7,1/15/2023,,
11358,Phone,,71178.61,12,?,south,UPI,5.6,1/10/2023,,
12652,,Furniture,97868.36,2,ten,south,,3.2,,,
13195,Laptop,Furniture,16079.69,-1,ten,NORTH,UPI,5.4,March 5 2023,,
9041,Desk,Accessories,66918.19,5,?,East,Cash,5.2,1/15/2023,,
10933,Mouse,Accessories,67911.36,-1,ten,North,,6,1/15/2023,,
12176,Tablet,,16172.42,0,0.1,East,Debit Card,3.2,,,
12170,Phone,Furniture,45535.26,-2,ten,south,,2.4,March 5 2023,,
11378,Laptop,Electronics,6832.93,1,0.2,North,upi,2.7,1/15/2023,,
14015,Headphones,Electronics,90957.63,6,0.05,NORTH,Credit Card,4.9,March 5 2023,,
13580,Tablet,Electronics,76956.35,3,0,,upi,5.8,March 5 2023,,
9928,,,84715.66,10,,NORTH,,6,,,
10913,Monitor,,43456.63,1,ten,NORTH,upi,4.6,1/10/2023,,
9281,Keyboard,,28863.1,11,0.2,North,upi,3.4,1/15/2023,,
13786,Mouse,Electronics,34458.48,4,,NORTH,UPI,5.5,1/10/2023,,
10849,Tablet,,27117.02,7,0,NORTH,,2.9,1/10/2023,,
12412,Desk,,14029.65,8,,,UPI,4.2,1/15/2023,,
10578,Laptop,Accessories,4105.22,6,0.2,South,Debit Card,3.9,1/10/2023,,
9339,Mouse,Accessories,38458.53,0,0,South,Credit Card,4.3,March 5 2023,,
